R_mean,G_mean,B_mean,R_std,G_std,B_std,R_min,G_min,B_min,R_max,G_max,B_max,R_median,G_median,B_median,R_diff,G_diff,B_diff,HR,person,session,source,video_path
103.95650416666668,89.73187083333335,75.77687083333333,4.39444448341059,3.8522307413295547,3.319257132272053,100.46645833333334,86.588125,73.13270833333333,115.84010416666666,100.0034375,84.9409375,101.78489583333334,87.75645833333333,74.0125,15.373645833333327,13.415312499999999,11.808229166666678,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
98.60267916666666,85.26057916666667,72.18417916666667,1.4895211221041622,1.1145487977827129,0.7461389645665522,94.836875,82.63020833333333,70.741875,100.11833333333334,86.38791666666667,73.14166666666667,99.37177083333333,85.79020833333334,72.53697916666667,5.281458333333333,3.7577083333333405,2.3997916666666725,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
85.29730416666665,74.72195416666666,64.71198749999999,5.090012823528105,3.905626179441866,2.7963918362800824,77.10458333333334,68.40375,60.40989583333333,94.10854166666667,81.730625,69.97645833333333,86.23385416666666,75.21052083333333,64.77958333333333,17.00395833333333,13.326875000000001,9.566562499999996,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
83.80570416666667,76.72817083333334,68.75977083333333,2.7446965595919903,3.0207359668331564,3.2496081780368367,77.5578125,70.1315625,62.063229166666666,89.7015625,80.9896875,73.50510416666667,84.091875,76.74635416666666,68.48333333333333,12.143749999999997,10.858125000000001,11.441875000000003,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
108.08823333333335,92.9625,78.36543333333333,6.007154915534982,5.024891182314023,3.7521985992011704,92.0196875,80.0971875,69.0096875,114.79354166666667,98.4925,82.78229166666667,109.82,94.24083333333333,79.32291666666667,22.773854166666666,18.395312500000003,13.772604166666667,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
107.55897083333335,92.56410416666665,77.6147375,1.3554284481504573,0.9251999220889134,0.6234133952594286,104.65614583333333,90.66114583333334,76.36822916666667,109.13114583333333,93.76895833333333,78.59645833333333,107.94875,92.795625,77.60989583333334,4.4750000000000085,3.1078124999999943,2.228229166666665,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
94.00793750000003,82.07978750000001,70.1446375,5.600492183852138,4.593136391414789,3.3858881098817903,83.6003125,73.73614583333334,63.9715625,104.28520833333333,90.444375,76.475625,92.71447916666666,81.23572916666667,69.5365625,20.68489583333333,16.708229166666655,12.504062499999996,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
74.99716666666666,67.18395,59.43333333333334,5.129824139167416,3.8766926100495125,2.941235787169939,68.91427083333333,62.650104166666665,55.90864583333333,85.35479166666667,75.178125,64.99979166666667,73.79614583333333,66.51739583333334,58.53989583333333,16.440520833333338,12.52802083333333,9.091145833333336,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
92.2774,80.03433333333334,68.79208333333332,1.7684244600008125,1.3122149270439436,1.031169712783739,87.23229166666667,76.211875,65.83604166666667,94.24489583333333,81.4740625,70.24125,92.24947916666666,79.94583333333334,68.65958333333333,7.012604166666662,5.262187499999996,4.40520833333332,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
116.23504166666666,106.69310833333333,95.82350833333334,16.997739461173374,20.10688853452102,21.378905479075957,93.26666666666667,80.81,69.08645833333334,139.23,136.31416666666667,128.20666666666668,116.163125,104.95520833333333,92.65020833333334,45.963333333333324,55.50416666666666,59.12020833333334,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
92.5221125,80.61332916666667,70.26449583333333,2.379184576428504,1.992115946423064,1.5376874486794734,89.73541666666667,78.2146875,68.6040625,97.61395833333333,85.39447916666667,74.39864583333333,91.55729166666667,79.55354166666666,69.75385416666667,7.8785416666666634,7.179791666666674,5.794583333333335,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
106.641175,93.80769166666667,82.02784166666666,6.007714067826789,5.061338702338706,4.359999949182913,98.15010416666667,85.09677083333334,73.7421875,120.4840625,102.59989583333333,86.33572916666667,107.531875,96.024375,84.361875,22.333958333333328,17.503124999999997,12.593541666666667,67,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
104.57000416666668,89.61228749999998,76.25407083333333,16.21442302582218,12.284374256602765,8.928514971110271,86.81270833333333,76.16604166666667,66.20104166666667,125.605625,105.510625,88.0884375,101.66229166666666,86.964375,74.586875,38.79291666666667,29.344583333333333,21.88739583333333,68,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
90.04300833333333,80.62894166666666,71.768925,4.464629944083179,4.490491841437956,4.435889255952676,84.3515625,75.4396875,66.56604166666666,97.5640625,88.1728125,79.5715625,88.74020833333333,79.39270833333333,70.325625,13.212500000000006,12.733125000000001,13.005520833333335,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
94.82225,85.54891666666667,76.50231666666667,2.9542383941691863,3.0386294596504446,3.0079206620927423,89.959375,81.19395833333333,72.37854166666666,99.22395833333333,90.09395833333333,81.26354166666667,94.70197916666666,85.13822916666666,76.08697916666667,9.264583333333334,8.900000000000006,8.885000000000005,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
89.18824166666667,80.33710833333333,72.09590833333334,1.28602911777721,0.9713038935962716,0.6789167015210078,87.31552083333334,78.85635416666666,70.71520833333334,91.49864583333333,82.1528125,73.124375,89.46145833333334,80.33729166666667,72.07572916666666,4.18312499999999,3.2964583333333337,2.409166666666664,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
87.26397499999999,77.94387499999999,69.639725,1.227038096817563,1.8749242211538686,2.3660438090448443,85.32697916666666,75.22875,66.10458333333334,89.0590625,80.3315625,72.6990625,86.81729166666666,77.55833333333334,69.445625,3.7320833333333354,5.102812499999999,6.594479166666659,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
83.3334375,73.54957083333333,65.17407083333333,4.292800380494164,3.042404033242964,1.9712452857250036,75.245,68.11541666666666,61.310833333333335,87.5321875,76.65010416666667,67.5871875,85.20020833333334,74.59979166666666,66.17395833333333,12.287187500000002,8.534687500000004,6.276354166666664,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
92.02684166666666,80.03229166666667,69.90834166666667,13.20019348641337,9.59607693315057,6.727381054751792,74.9475,68.12875,61.84677083333333,110.42166666666667,93.74666666666667,79.82833333333333,93.01760416666667,80.71760416666666,70.26385416666666,35.47416666666666,25.617916666666673,17.981562500000003,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
121.27544166666667,104.62040833333333,90.04379166666666,6.527463784480793,6.378448180739183,7.49582226131756,110.13604166666667,93.43770833333333,79.54979166666666,133.06916666666666,113.1690625,104.03864583333333,120.72395833333333,105.8875,89.13708333333334,22.93312499999999,19.731354166666662,24.48885416666667,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
130.64658749999998,111.07430416666666,95.77823750000002,10.925617371607151,6.410410192332339,5.2625144619028,118.49145833333333,102.0915625,88.44572916666667,148.59072916666668,122.53614583333334,104.2971875,127.13625,109.79604166666667,94.9359375,30.09927083333335,20.44458333333334,15.85145833333334,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
135.04966666666667,110.42995,92.84873749999998,5.075626824915187,4.513117322744243,3.0317081054639985,124.99677083333333,101.94260416666667,86.7046875,142.58416666666668,117.18625,97.89239583333334,137.0984375,112.3725,93.63083333333333,17.587395833333346,15.243645833333332,11.187708333333333,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
137.92146666666665,113.71553333333333,94.82492916666666,2.9169379492767,1.8306512707041056,1.840064668936408,131.75125,109.61708333333333,91.13541666666667,142.91291666666666,116.9496875,98.25458333333333,137.82833333333335,113.58875,94.74604166666667,11.161666666666662,7.33260416666667,7.119166666666658,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
128.52139166666666,107.311625,89.92929166666667,6.293266915552044,5.338445904263061,4.237962587316345,120.08729166666667,100.199375,84.16291666666666,138.97770833333334,116.053125,96.7521875,127.43135416666667,106.38677083333333,89.02552083333333,18.890416666666667,15.853749999999991,12.589270833333345,66,p11,v2,source1,data-videos\VIPL\VIPL\p11-15\p11\v2\source1\video.avi
139.16997916666668,114.23497916666668,98.57427916666667,0.5173733767188833,0.4757188666682944,0.3867942687710941,138.44541666666666,113.6596875,97.778125,140.34229166666665,115.42520833333333,99.39416666666666,139.1859375,114.11875,98.48,1.8968749999999943,1.7655208333333263,1.6160416666666606,68,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
139.49475,114.53121666666667,98.61476666666667,1.3459663988655122,1.2380193735862937,0.4411496928009043,136.444375,111.70020833333334,97.58979166666667,140.88270833333334,115.85145833333333,99.36520833333333,139.81020833333332,114.88375,98.63322916666667,4.438333333333333,4.15124999999999,1.7754166666666578,68,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
134.298725,109.36330833333335,95.800025,1.0240495734528157,0.9902285340880774,0.8056106429631856,133.0128125,108.16291666666666,94.72,136.19447916666667,111.2565625,97.46447916666666,133.93604166666665,109.19760416666666,95.6678125,3.181666666666672,3.0936458333333405,2.7444791666666646,69,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
136.0720541666667,110.86363749999998,97.04732083333334,0.5855334977726613,0.6748673634603246,0.5238383987320056,134.9059375,109.6996875,95.83,136.85104166666667,111.68010416666667,97.93489583333333,136.35645833333334,111.17395833333333,97.183125,1.945104166666681,1.9804166666666703,2.1048958333333303,71,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
133.98668333333333,108.88291666666666,95.81173333333332,0.47438372364252285,0.3418886892952957,0.41783588854590525,133.09010416666666,108.28822916666667,94.943125,134.99020833333333,109.605625,96.59229166666667,134.02958333333333,108.8703125,95.72614583333333,1.9001041666666652,1.317395833333336,1.649166666666673,72,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
134.25164166666667,109.319025,97.26235833333334,1.0559587818791896,1.0527449746575221,0.8523286703040226,133.01375,108.10041666666666,95.5271875,136.27822916666668,111.35447916666666,98.95697916666667,133.915625,109.03020833333333,97.00354166666666,3.264479166666689,3.2540625000000034,3.4297916666666737,72,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
135.07500833333333,110.20515833333333,97.786425,0.6608775435243063,0.6767981130795625,0.605027538772916,134.23645833333333,109.2321875,96.87385416666666,136.40447916666668,111.57229166666667,99.204375,135.0496875,110.12677083333334,97.58510416666667,2.168020833333344,2.340104166666677,2.3305208333333383,73,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
137.15404583333333,112.31494583333333,99.08391250000001,0.7406596608626423,0.6894419480688303,0.47736907661944333,135.2353125,110.4565625,97.9159375,137.83510416666667,112.8884375,99.64145833333333,137.52760416666666,112.6653125,99.26864583333334,2.5997916666666754,2.431874999999991,1.7255208333333343,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
134.79884583333333,109.98974583333333,97.15252916666668,2.8765963172343754,2.7750492133211218,2.250715143779306,129.47395833333334,104.765625,92.64604166666666,137.91979166666667,112.91458333333334,99.86833333333334,135.88989583333333,111.0503125,98.28177083333334,8.445833333333326,8.14895833333334,7.222291666666678,75,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
128.90507916666667,103.9236125,92.11492916666666,0.7027357807170495,0.6923559459074025,0.5629730069264223,128.02645833333332,102.920625,91.27635416666666,130.73354166666667,105.450625,93.488125,128.85114583333333,103.74916666666667,91.98375,2.707083333333344,2.530000000000001,2.2117708333333326,75,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
134.03492500000002,108.71767500000001,96.771125,1.070600597892761,0.9549272844989583,1.0841825253451973,130.9721875,106.08260416666667,93.73302083333333,135.15479166666665,109.75270833333333,98.20822916666667,134.32239583333333,108.9278125,97.049375,4.182604166666664,3.670104166666661,4.475208333333342,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
137.79399583333333,112.10934583333334,98.67672916666665,1.0122475602142615,1.014178316883919,0.8591710045760201,135.4759375,109.96635416666666,96.2184375,138.92958333333334,113.31541666666666,99.79177083333333,138.0584375,112.55135416666667,98.9275,3.453645833333354,3.3490625000000023,3.5733333333333377,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
138.99557083333332,113.48983750000001,100.32185416666667,0.34828488513755446,0.362701492229184,0.36915496948172927,138.37375,112.715,99.61666666666666,139.4928125,114.02364583333333,101.05708333333334,138.96583333333334,113.44885416666666,100.31677083333334,1.1190625000000125,1.3086458333333297,1.4404166666666782,73,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
138.6762125,113.30489583333333,99.45572916666666,0.6757588994409234,0.5488609488256865,0.46478635791828526,137.534375,112.25979166666667,98.69375,139.63208333333333,114.07333333333334,100.40333333333334,138.44729166666667,113.1221875,99.35541666666667,2.0977083333333155,1.8135416666666657,1.7095833333333417,73,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
138.15369583333336,112.95052916666667,98.98957916666669,0.9208352941721213,0.7794316087656799,0.5386680392347922,137.0659375,112.14302083333334,97.06125,140.37791666666666,114.56385416666667,99.85989583333334,137.71083333333334,112.6128125,99.059375,3.3119791666666742,2.4208333333333343,2.798645833333339,73,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
139.60557083333336,114.24145416666666,99.08322083333334,0.8167327976626007,0.7628562376395414,1.433348319301503,138.318125,112.83729166666667,96.038125,141.12520833333335,115.65604166666667,100.57385416666666,139.3896875,114.22052083333334,99.98645833333333,2.8070833333333383,2.8187499999999943,4.53572916666667,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
137.76927083333334,112.99072083333334,99.73518750000001,0.7656531281681072,0.7481437856872832,0.6544772199424591,136.489375,111.59604166666666,98.39364583333334,139.19364583333333,114.52197916666667,100.66552083333333,138.0190625,113.199375,99.91489583333333,2.7042708333333394,2.9259375000000034,2.2718749999999943,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
138.83865,113.9632,99.41390000000001,1.0105097214366885,0.9796616074108043,0.9295309165895628,136.469375,111.775625,97.77770833333334,140.06875,115.33625,100.90760416666667,138.61114583333332,113.7546875,99.02604166666667,3.5993749999999807,3.5606250000000017,3.129895833333336,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
136.96980833333336,112.11735833333333,97.95420833333334,0.6711000043719685,0.6982138272097912,0.478910544774108,135.83791666666667,111.11239583333334,97.05666666666667,137.93989583333334,113.22416666666666,98.93822916666667,137.12010416666666,112.05416666666666,97.96385416666666,2.1019791666666663,2.111770833333324,1.8815625000000011,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
137.31957916666667,112.41082916666666,98.07552916666667,0.4901830896248529,0.38780375581063403,0.4463680875114291,135.93864583333334,111.49114583333333,96.93729166666667,137.87979166666668,112.79833333333333,98.63770833333334,137.5303125,112.60833333333333,98.02989583333333,1.9411458333333371,1.3071874999999977,1.7004166666666691,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
136.90508749999998,112.29745416666667,98.19455416666666,1.4936683487330624,1.4276905518008396,0.9173925669958133,134.8840625,110.4778125,96.724375,139.07375,114.40979166666666,99.5621875,136.5721875,112.1821875,98.16822916666666,4.189687499999991,3.9319791666666646,2.8378124999999983,74,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
138.02938333333333,113.46340000000001,98.73293333333334,0.8893864018555467,0.8131742196649965,0.28544039390426534,136.15010416666667,111.75635416666667,98.1196875,139.17947916666665,114.4690625,99.340625,138.24208333333334,113.62479166666667,98.77385416666667,3.0293749999999875,2.712708333333339,1.2209375000000051,75,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
136.8630375,112.37330416666667,98.1665875,1.1577471338498315,1.1153198464236114,0.45694103706514266,135.45416666666668,111.06385416666667,97.41208333333333,138.6834375,114.05302083333333,99.1890625,136.25229166666668,111.76708333333333,98.06229166666667,3.2292708333333167,2.9891666666666623,1.7769791666666777,75,p11,v3,source1,data-videos\VIPL\VIPL\p11-15\p11\v3\source1\video.avi
196.11640416666665,144.37591249999997,123.21067916666667,3.0648937463343544,2.7536409748365185,2.3693646095276133,190.4171875,139.07041666666666,118.8196875,198.98666666666668,147.026875,125.5371875,197.514375,145.61427083333334,124.2003125,8.569479166666667,7.95645833333333,6.717500000000001,73,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
193.16059583333333,141.48497916666668,120.87432916666667,1.7828880500644206,1.6808033003224996,1.3297617163581104,189.92322916666666,138.70104166666667,118.19385416666667,195.60583333333332,143.74427083333333,122.52010416666667,193.7975,141.99791666666667,121.17458333333333,5.682604166666664,5.043229166666663,4.326250000000002,70,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
196.34897916666668,144.05013749999998,123.17610416666666,1.5906899582894105,1.486123761319472,1.209022130547153,194.17114583333333,142.02645833333332,121.57364583333333,198.65479166666665,146.12229166666665,125.19375,195.940625,143.90458333333333,122.89583333333333,4.483645833333327,4.095833333333331,3.620104166666664,70,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
193.17259583333333,141.54703333333333,121.69853333333333,5.7690432047432685,4.7868563793612955,3.8173654633345913,184.9878125,134.71208333333334,116.0340625,199.01677083333334,146.419375,125.901875,195.64010416666667,143.29666666666665,123.54666666666667,14.02895833333335,11.707291666666663,9.8678125,67,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
197.34063749999999,145.7158125,124.72786250000001,2.8718690402126534,2.6617603962637317,2.308068440374199,188.2203125,137.70125,118.09166666666667,199.38677083333334,147.714375,126.89197916666667,198.55197916666665,146.81270833333335,125.55270833333333,11.166458333333338,10.013125000000002,8.800312500000004,67,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
197.78007916666667,146.79535416666667,125.67555416666669,0.8993018773262393,0.6186381380365534,0.5796896699719778,194.48583333333335,144.60864583333333,123.9565625,198.8425,147.5028125,126.51770833333333,198.05291666666668,146.90729166666668,125.636875,4.356666666666655,2.8941666666666777,2.5611458333333275,67,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
172.0207041666667,130.46776666666665,111.55181666666665,15.63359411613626,10.710009111178561,8.66566378062004,144.790625,110.871875,95.64645833333333,192.96760416666666,143.6709375,122.55927083333333,175.7503125,133.96989583333334,114.1828125,48.176979166666655,32.799062500000005,26.9128125,67,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
162.90309166666665,122.22695000000002,104.82844999999999,12.478033375596489,7.920181752226309,6.4037176360228205,144.68510416666666,110.73677083333334,95.87614583333334,183.1065625,135.11229166666666,115.885625,163.326875,122.4515625,104.5965625,38.421458333333334,24.375520833333326,20.009479166666665,66,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
187.25041666666667,137.7777,117.75296666666667,3.5921626233370905,2.820058541108281,2.562410728987018,181.15239583333334,132.64625,113.20791666666666,192.00239583333334,141.42677083333334,120.89885416666667,187.56895833333334,137.94291666666666,118.070625,10.849999999999994,8.780520833333327,7.690937500000004,64,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
183.75375,134.5154875,114.80050416666667,1.7981189812300276,1.387441068793555,1.239962184991273,180.45145833333333,132.35166666666666,112.62125,185.8253125,136.06958333333333,116.34229166666667,184.3175,134.96270833333332,115.17395833333333,5.373854166666661,3.7179166666666674,3.7210416666666646,62,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
183.2243666666667,134.122475,115.17160833333331,1.6783272340691051,1.5268906458924558,0.9497446038643458,181.35947916666666,132.58833333333334,113.82166666666667,185.82708333333332,136.77114583333332,116.7459375,182.19375,133.30020833333333,115.12291666666667,4.467604166666661,4.182812499999983,2.924270833333324,62,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
177.7218375,129.448325,111.02434166666667,2.9658221405731475,2.359547432609929,2.072954354079517,174.08854166666666,126.62739583333334,108.47302083333334,181.8090625,132.90625,113.98791666666666,177.09760416666666,128.94197916666667,110.5203125,7.720520833333353,6.278854166666662,5.514895833333327,62,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
177.66997500000002,129.27078333333333,110.80003333333332,1.7380559700224179,1.2873926573780168,1.1923631872223555,174.25625,126.90520833333333,108.58729166666667,180.2425,130.97010416666666,112.6459375,177.59489583333334,129.28322916666667,110.93822916666667,5.9862500000000125,4.064895833333324,4.05864583333333,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
180.48655416666665,131.61727499999998,112.78265833333333,0.37686148160755417,0.2981115980565578,0.31210682783170013,179.664375,130.9553125,112.115,180.94364583333333,132.040625,113.33572916666667,180.615625,131.74614583333334,112.68260416666666,1.279270833333328,1.0853125000000148,1.220729166666672,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
176.45590416666667,128.68800833333336,110.57540833333333,3.1851315440468,2.239501558065184,1.6983627074966283,169.25322916666667,123.4059375,106.89635416666667,180.3621875,131.44958333333332,112.7296875,176.64697916666665,128.96666666666667,110.5821875,11.108958333333334,8.04364583333333,5.833333333333329,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
159.886925,117.16581666666667,102.16491666666667,6.135344903309791,4.169305334354441,3.2360910746727125,152.39958333333334,112.094375,97.93145833333334,168.75572916666667,123.30489583333333,106.9553125,159.21291666666667,116.75239583333334,101.7428125,16.35614583333333,11.210520833333334,9.023854166666666,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
149.54828333333333,109.47785,95.3991,3.9048801258142567,3.345571428868276,2.4553690493077833,144.03458333333333,105.13,92.01583333333333,158.42572916666666,117.46510416666666,100.9471875,148.69833333333332,108.7303125,94.90447916666666,14.391145833333326,12.335104166666667,8.931354166666665,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
164.54591250000001,121.25752083333334,104.76012083333333,2.7023961289782554,1.6407498045122364,1.1630818976281412,159.61135416666667,118.42447916666667,102.31822916666667,169.391875,124.43770833333333,106.6978125,164.20927083333333,121.030625,104.81072916666666,9.780520833333327,6.013229166666662,4.379583333333329,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
166.3603875,121.84106666666666,105.16680000000001,2.8420058183670127,2.18162018811899,1.7233198584861653,162.48166666666665,118.84145833333334,102.68760416666667,169.8259375,124.571875,107.2496875,166.80354166666666,122.0428125,105.51427083333333,7.344270833333354,5.73041666666667,4.5620833333333195,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
163.59402916666667,118.96350416666667,102.98660416666665,3.2111741439183006,2.675825728422703,1.9930274038855778,156.98958333333334,113.69052083333334,98.94760416666666,166.71291666666667,121.36760416666667,104.93104166666667,164.97385416666665,120.45385416666667,103.973125,9.72333333333333,7.677083333333329,5.983437500000008,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
161.1163625,116.80023333333334,101.41225,4.335146876408541,3.07293969585721,2.386834549132081,153.89770833333333,111.6378125,97.94177083333334,167.17208333333335,121.204375,104.99916666666667,161.4803125,117.2015625,101.3678125,13.27437500000002,9.566562500000003,7.057395833333331,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
155.71910416666668,113.32096250000001,98.96381249999999,1.8798028872637897,1.3424236184044138,1.0183699137592397,153.06375,111.4628125,97.27572916666666,158.26791666666668,115.11395833333333,100.39552083333334,156.408125,113.761875,99.24114583333333,5.20416666666668,3.651145833333331,3.1197916666666714,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
157.586125,114.95010833333333,99.56345833333334,1.3123554884067774,1.0214548271746198,0.49186867142617996,155.45947916666665,113.16979166666667,98.7803125,159.2740625,116.22177083333334,100.59260416666666,157.94041666666666,115.20854166666666,99.64364583333334,3.81458333333336,3.051979166666669,1.8122916666666669,61,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
157.8432125,115.0950375,99.67892083333334,0.8486860819492946,0.6199612743282178,0.6345842052959645,156.2775,113.98010416666666,98.49541666666667,159.12895833333334,115.8671875,100.82677083333333,158.16729166666667,115.35052083333333,99.68145833333334,2.8514583333333405,1.8870833333333366,2.3313541666666566,62,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
159.61241666666666,116.34822083333333,101.22918750000001,0.795769717134511,0.4755755156766489,0.5110709479992857,158.44864583333333,115.5628125,100.25354166666666,160.60510416666668,117.03697916666667,102.1803125,159.600625,116.26916666666666,101.186875,2.1564583333333474,1.4741666666666617,1.926770833333336,63,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
160.58360000000002,116.75436249999998,101.57857916666666,0.2447146759777417,0.31325071677890776,0.30950389834423275,160.13,116.2115625,101.0059375,161.05916666666667,117.19822916666666,102.27510416666667,160.54333333333332,116.77333333333333,101.59145833333334,0.9291666666666742,0.9866666666666646,1.2691666666666634,64,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
169.95469583333335,123.84886666666667,107.01353333333334,8.214747339057277,6.396747075019526,4.987530396464741,160.29822916666666,116.48385416666666,101.0534375,181.41322916666667,133.04385416666668,114.2984375,168.24458333333334,122.28125,105.32541666666667,21.11500000000001,16.560000000000016,13.245000000000005,64,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
171.63771666666668,126.04632916666665,108.49551249999999,4.29613282549211,3.383753573203382,2.862182435975309,167.5690625,122.4053125,105.17489583333334,180.41427083333335,132.51458333333332,114.05458333333333,169.49541666666667,124.655625,107.50145833333333,12.845208333333346,10.109270833333326,8.879687499999989,64,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
163.16136250000002,118.77144583333333,102.16172916666666,2.6262472122916076,2.051972067905718,1.8997074406979255,160.43833333333333,116.67333333333333,100.08760416666667,167.61354166666666,122.34875,105.3509375,162.23802083333334,117.85458333333334,101.14791666666666,7.17520833333333,5.6754166666666634,5.263333333333335,64,p11,v4,source1,data-videos\VIPL\VIPL\p11-15\p11\v4\source1\video.avi
