R_mean,G_mean,B_mean,R_std,G_std,B_std,HR,person,session,source,video_path
114.89895833333334,86.924675,57.8226625,0.90967286883726,0.4384775856981999,0.32154769642525693,61,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
115.754375,87.71667500000001,58.22590833333333,0.3466892032438188,0.30062388097504894,0.38179243347261865,61,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
118.1755625,89.1772625,59.423545833333336,0.5347763526894512,0.32148133764091,0.2976948846390846,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
118.90500416666667,89.71955416666665,60.2784375,1.309853445629617,1.1219026047052592,0.6519971348778213,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
120.33595833333335,90.68247500000001,60.97754166666666,1.5983788787176065,1.0789597739579748,0.8485074569583281,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
119.82430833333333,90.34410833333334,60.679191666666654,1.2030593996834367,0.8747866317629192,0.4855790548121096,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
122.70184583333334,92.21674583333333,61.876779166666665,1.0467001365236426,0.6347052932431176,0.4434330723880435,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
120.92547499999999,91.26340833333336,61.201224999999994,1.0571940283652341,0.7363985298207908,0.5591825889436984,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
121.64496249999998,91.90874583333334,61.374295833333335,2.4218998867681907,1.689525265257802,0.9976939736211702,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
125.49507916666667,93.99834583333333,62.15042916666666,2.1843869200278783,1.6748819579882162,1.0529171927844616,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
122.10955416666667,91.69490416666667,60.96600416666667,0.8145536932587021,0.44142312754852653,0.38522308638595665,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
120.12604166666667,90.25559166666667,60.25972500000001,0.3133380803607609,0.23362272552545968,0.3060998127767222,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
120.72750416666668,90.79745416666665,60.3704375,0.9827183398543603,0.6813524490244877,0.5846855057421891,60,p12,v3,source1,data-videos\VIPL\VIPL\p11-15\p12\v3\source1\video.avi
146.41216250000002,99.19323333333334,66.74760416666666,0.4538865231944009,0.25641939265694286,0.4507568076610449,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
147.89673333333332,99.67005416666667,66.72832083333334,0.39762100586557975,0.34629836344946674,0.48084657722950735,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
150.85915416666666,101.14710416666667,67.05200416666668,2.7456598826602674,1.8591397477227205,1.2771390751429332,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
153.858275,103.34329583333334,68.47959583333333,0.28661238445609943,0.21315219743374353,0.19937279979628922,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
152.39765833333334,102.33583333333334,67.78396666666667,0.9072178716257857,0.5186684951030862,0.5258352407849727,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
154.37598333333335,103.51754166666666,68.678575,0.8818025705944291,0.34383525710400686,0.33948989348400044,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
150.59071666666668,100.84284583333333,66.68569583333333,0.8165664300305095,0.7434026521537069,0.7110843073209072,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
155.74403750000002,104.25558333333335,68.59875833333332,4.920905181284682,3.5378719203535893,2.480527657051184,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
161.91450833333334,109.1062125,72.29079583333333,0.7407349206521943,0.6132322252202768,0.559312250422089,60,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
163.285625,109.15906666666666,71.88079583333334,0.5493479784152199,0.5388728281290805,0.49654736829262586,59,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
159.14680416666667,106.37544166666665,70.25292499999999,1.4307780904813263,0.9688170470884416,0.5882337372321104,59,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
154.16356666666667,103.02626666666667,68.23875,1.621334971987244,1.174734389187143,0.6387783180285125,59,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
152.540275,101.57611666666666,67.16805000000001,2.719731951482841,1.9920109394570766,1.327677496346742,59,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
146.4802666666667,97.24432083333333,64.41392083333334,1.4062467571197186,1.2615851048053255,1.0719338989648566,59,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
142.04721250000003,93.86806666666668,61.86858333333333,2.7935990193916242,1.7408627770168368,1.6217457323779556,59,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
149.70726666666667,98.83992500000001,65.78849166666667,0.8952721863039405,0.4108650781346041,0.5239566278302272,58,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
150.28961666666666,99.06188333333334,66.4009,0.34575027833000693,0.35971149574848277,0.2208730465077404,58,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
148.97174166666667,98.0120625,65.7470125,0.40646772746704296,0.3209658343816012,0.3321532440526856,58,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
147.9917125,97.2709,65.16505000000001,0.2744949735802702,0.38840693137517185,0.2149380929121737,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
148.413925,97.71124166666667,65.29079166666666,0.2986306911345539,0.2522796410566406,0.2633179221492521,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
149.03654583333332,98.4216375,65.43067083333332,0.2948244868066971,0.13378310701363577,0.22399501265529326,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
148.17089583333333,98.36290833333332,65.367875,0.5093807642823115,0.22347260683793985,0.25628936858829837,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
148.85556666666668,98.84645833333335,65.60659166666667,0.27216733976238183,0.20167819138901721,0.15043793282262552,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
149.47412083333333,99.49395,65.95093333333334,0.5942917324546001,0.5010123188910177,0.30450872102544885,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
147.91835,98.17977916666665,65.32449583333333,1.4623756768976781,0.8613174281780979,0.6668963898995952,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
145.101775,95.9639875,63.89510416666666,0.9664695284254949,0.6731768895196378,0.5008376282400439,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
143.90866666666668,95.19310416666667,63.3807375,1.2058999852000802,0.8708639179238434,0.5157701596345436,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
142.90318333333332,94.85517916666666,62.92417916666666,0.2374837916252854,0.19002817892281695,0.25907015439033837,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
143.15569166666666,95.67522916666665,63.44095833333333,0.458663215451526,0.37489986162974165,0.2791104747551692,57,p12,v4,source1,data-videos\VIPL\VIPL\p11-15\p12\v4\source1\video.avi
161.12717916666668,99.01362083333332,52.26148333333334,0.8756795114089344,0.7816684542001595,0.5734535864985552,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
161.646175,99.93662916666668,53.507241666666665,0.5193959077219735,0.24426059214494747,0.22627724690140144,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
160.15857916666667,99.82914166666666,53.652475,0.22528902516792,0.18056365567300559,0.24724290673456206,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
159.58661666666666,99.82462500000001,53.76182083333333,0.21344022818331676,0.19554656530194736,0.29600167029840335,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
158.29659166666667,98.8584375,53.05469166666667,0.4280122170180029,0.42768568092311376,0.27066376178654583,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
157.18275833333334,98.07722083333333,52.79830416666667,0.5361580025981123,0.402834645348504,0.2717721796632043,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
156.5785,97.77144583333333,52.653912500000004,0.3548347240950509,0.12880469550188622,0.27408240390792105,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
155.33522916666664,96.98779583333335,52.22452083333334,0.50894703050623,0.4492010110555547,0.35322079452871913,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
153.35850416666665,95.78112083333333,51.71949999999999,1.5971132967664943,0.9433157795591451,0.361259108160842,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
150.02935416666668,94.07989166666667,51.3741,0.3481731489742774,0.1395736889703011,0.2454906383992405,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
149.203,93.62387083333331,51.16465416666667,0.6716849388798729,0.3895888532140144,0.2706649953124705,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
150.3697958333333,94.25179166666665,50.84222916666667,0.21443949159508072,0.2526607608423672,0.24812617722922578,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
150.23209583333335,94.16164166666665,50.88397916666667,0.16946886831034383,0.15354539310267643,0.25540069960967454,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
149.64589166666667,93.93650833333334,50.9559,0.28203480792615776,0.17699499786952594,0.22432535794082217,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
150.09740416666668,94.28757916666667,51.35010833333334,0.39557554316113114,0.2160172143024709,0.2659894370553083,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
148.8283,93.57002499999999,50.971483333333325,0.5127394001491152,0.2546787912280667,0.3785602743546185,61,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
148.92591666666667,93.22537083333334,50.28100416666666,0.2503463694314334,0.15719321720329632,0.22763173627838232,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
147.52448333333334,92.57587083333334,50.17507083333333,0.8347436147263355,0.3181777732368244,0.2984701846848916,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
144.7237375,91.00598749999999,49.7085625,0.8829994058880273,0.4116135826519955,0.45683001374508336,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
143.45133333333334,90.63375416666666,50.4797125,0.6667963103110596,0.2569138580368701,0.6422779733376527,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
142.66079166666665,89.23581666666666,49.3775625,0.29884034256977915,0.3464377144596116,0.48371923262047795,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
146.48153333333332,90.73057083333332,49.11867916666667,3.8872505560959216,2.1967111415736684,0.822947375334197,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
151.8141875,93.5904125,49.883791666666674,1.6528585016759605,1.0346651193844487,0.4068619898926964,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
150.23635416666667,93.24029583333333,51.579375,2.693569649801791,1.7187127469902197,0.8820885667456151,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
162.40199583333333,101.3222875,55.219416666666675,1.7190916033459196,1.0790923926660405,0.5571608429000653,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
171.77042083333333,107.36277083333334,58.810425,2.991270400937997,2.022409606035169,1.4735827489442563,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
175.06945,110.09090833333333,61.09172083333334,1.3827677494391066,0.9968314769844208,0.404827265247167,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
169.89849166666667,107.11969166666665,59.75623333333334,1.705347515476441,0.8372740701062122,0.30045860155768556,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
164.0802,104.12862083333333,59.32756666666666,1.375451866382864,1.0512560180664048,0.6750621787719516,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
161.5746,101.38459583333335,56.3895375,0.9047293404160854,1.0114429574526458,0.8541907385225959,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
159.69642916666666,98.63376250000002,53.699641666666665,0.9677381200654341,1.3767026365861779,1.2393307565084377,60,p12,v5,source1,data-videos\VIPL\VIPL\p11-15\p12\v5\source1\video.avi
143.44787083333335,126.68564166666667,110.92599166666665,0.1799899184097981,0.31305565832345794,0.41832175876251815,59,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
142.7272458333333,126.4043875,110.61101666666666,0.4490421413269583,0.41329659333522223,0.3956874811114623,59,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
142.48519166666665,126.33735,110.74612083333334,0.2381042289716154,0.19782007090128378,0.48700315251090026,59,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
141.57367083333335,124.65890833333333,108.51067916666666,0.6653395744843378,0.8482848535795622,1.0116670794377247,60,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
139.43708333333333,120.88507500000001,104.25337083333334,0.8848896490366613,1.6745423489946107,2.162277897208621,60,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
137.658975,115.55360416666669,97.13915833333334,0.24895190661160982,0.9534854263874907,1.7205145631204997,60,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
138.80005416666665,114.51197083333335,94.82272916666666,0.34181639899952077,0.44817242883986386,0.6030135446815804,60,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
137.58635833333335,113.86822083333333,94.61731249999998,0.5142976159220032,0.6020677895340741,0.593277343302768,60,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
136.7082625,112.62854166666668,93.23227916666667,0.4760844024581011,0.6130318325974419,0.5908799782657024,61,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
135.56915833333332,111.61270000000002,92.35194583333333,0.641159778767916,0.44295112942124276,0.4280042324800461,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
132.66903333333335,109.58495833333335,91.08789583333333,1.0623559847332784,1.0796279391434656,1.0135877528919255,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
132.9193791666667,109.61768749999999,91.05342499999999,0.24210715330314916,0.33227704774530176,0.4908513564178292,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
133.54982083333334,110.39265833333332,92.1248375,0.1769773666280834,0.1457405541774299,0.29575483125104374,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
133.303975,110.10916666666667,92.27937083333335,0.28932994711680005,0.3640999056844767,0.3755159211190509,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
133.3051625,109.70928333333333,91.6228125,0.238405807526787,0.17935775255833777,0.24046434030503167,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
134.07513333333333,110.80717916666667,92.3461875,0.2962522042229288,0.5210334623171206,0.40910002215228514,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
133.33490416666666,110.15123750000001,91.62749583333333,0.28918246522644675,0.7415352788116168,0.9628195133809981,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
135.10346666666666,112.383125,93.69201666666667,2.216852907965602,3.5459401823648586,4.022714996982069,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
146.8127333333333,127.21844166666666,108.76048333333333,3.3598921203126277,4.046456102781311,4.058180651418639,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
150.90775000000002,132.59955416666668,114.49917083333334,0.43908046967972286,0.6103981933495926,0.6391439814803075,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
149.0482,130.2096125,112.00612083333331,0.5781280536856278,0.7554027545832407,0.7645100920188105,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
146.12245416666667,127.34790833333332,109.58873333333335,0.7411136802465668,0.5738383290456838,0.45166619741673086,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
146.9403125,128.54005416666666,110.88646666666665,0.21604180528764524,0.2684652320754661,0.30604058304777604,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
146.43387916666666,128.0296875,110.76852083333331,1.029256175797194,1.0820837929982334,0.8147085389709765,62,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
143.42302083333334,124.12329583333336,106.86395833333331,0.6414033347646573,0.7048669778710421,0.7630434385161186,63,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
142.76229166666667,123.22220000000002,106.07231250000001,0.3580207684754063,0.6235355825240537,0.7138266687514775,63,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
142.2467916666667,122.69180416666666,105.50918333333333,0.14443932549690117,0.09626743943739932,0.2502839198207358,63,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
141.70807499999998,121.84562916666668,104.59389999999999,0.5762902049122288,0.5826229264069523,0.5415692990052154,63,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
139.9349125,120.8311,104.09106249999999,0.2884084284434526,0.38510200565167696,0.6075804094875472,63,p12,v6,source1,data-videos\VIPL\VIPL\p11-15\p12\v6\source1\video.avi
106.39412083333335,84.15935416666667,56.20598749999999,3.98399229742447,2.8201136949783017,1.6951919497897405,75,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
110.63338749999998,87.18325416666667,58.55460416666667,1.524166519762612,1.02987868600236,0.7699559843795905,76,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
120.61566250000001,93.83927916666666,62.628554166666675,2.588109510183328,1.5650211790033917,1.1947884602252825,76,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
120.34240416666667,93.56848749999999,61.632549999999995,0.7121485310751545,0.4703931627210593,0.25690393037951803,76,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
115.93870000000001,90.80326666666667,60.39040833333333,2.7367365602308467,1.704102472782389,0.7554318662977195,76,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
116.037475,90.47054166666666,60.63575833333334,1.667891157551205,0.9582379132749339,0.5371198223640505,76,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
121.93595,93.88442916666666,62.38639166666667,0.9967660486961486,0.6463185322033134,0.34409877493202773,77,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
121.31907083333334,93.34237083333333,61.744075,0.5471195190812715,0.31194296503928254,0.3434165798653126,77,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
120.77976666666667,93.36721666666666,61.91021250000001,1.400889660985812,1.1561470136267527,0.7349095634082394,77,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
123.28349166666669,95.36265833333333,63.284845833333335,2.461166004139207,1.8058160866542998,1.5612733671634471,77,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
119.97609166666668,92.947475,61.201641666666674,0.6123937848097498,0.4023441493040099,0.3363714287662937,77,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
121.48815,93.4038,61.82403333333334,0.25885487555234915,0.29596506914292564,0.3230035709941927,77,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
121.55709166666665,93.21615833333334,62.315625,0.9707362558402661,0.8985796847973785,0.47952019385990885,78,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
121.684175,93.506775,62.348525,0.24095622570984407,0.3363321080048712,0.21149791435798493,78,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
122.83390833333333,94.55295833333334,62.781758333333336,1.082336143263213,0.8001961380655356,0.6398529143591429,78,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
121.00899583333332,93.38171249999999,61.873912499999996,0.332224542436622,0.17265546557137165,0.2697970753640595,78,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
120.44983750000002,92.81097083333334,61.557104166666676,0.5797208432908313,0.48267656862109554,0.2679393733897654,78,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
121.30075416666665,93.38202083333331,62.091520833333334,1.332437469960286,0.8940107345979617,0.6046750095609209,78,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
124.06452916666667,95.21187916666668,63.29924583333334,0.5064969683261794,0.19249919164693044,0.3153381621260826,78,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
123.320925,94.47955833333333,62.80120000000001,0.5389515834521279,0.520922803381973,0.3249013954584268,77,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
124.77032916666667,95.51947916666666,63.367162500000006,1.4441881434977373,1.1627461544944646,0.5510328380515181,75,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
124.65701666666668,95.40605,62.9635,0.40402423379428154,0.32113505958249805,0.2962204011233304,73,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
125.36489583333332,95.73312916666667,63.148316666666666,0.39729449505198516,0.37529500373224867,0.31810016640683425,73,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
122.41753333333334,93.61223333333334,62.12044166666667,1.7166839419943862,1.2935444492776216,0.6615135123179012,71,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
122.64585416666667,94.2421875,63.1557125,1.1438531996550572,0.7820696478113551,0.6552655610143027,71,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
120.33945,93.04385000000002,62.626599999999996,0.27526943164833817,0.27290662271594274,0.3211127758691467,71,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
120.85062916666666,92.99112916666667,62.60917499999999,0.2513278615534997,0.3552845234515083,0.2925487671834482,71,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
120.28672916666666,92.55797916666668,62.4746625,0.4521348588148851,0.5158129303988663,0.34431987772193,71,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
123.37956249999999,95.24214583333332,64.362275,1.14131614296585,0.815448151325392,0.5421231967792108,71,p12,v7,source1,data-videos\VIPL\VIPL\p11-15\p12\v7\source1\video.avi
177.6940875,137.42522083333333,93.43613749999999,0.22892243667646406,0.3360462496071011,0.27536006717972294,69,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
177.1822458333333,136.9305791666667,92.6622625,0.1905677147076281,0.24220102216730963,0.39614582349461064,69,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
176.21708333333333,136.52556666666666,93.15056666666668,0.523500752811727,0.3597150759049909,0.634168989592767,66,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
176.25379583333333,136.46429583333335,93.4007125,0.2763330742987343,0.20790538187478586,0.32395570561635356,66,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
176.12646249999997,136.25937916666666,93.14972916666667,0.16383585662688893,0.2177747236889036,0.292996432951362,68,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
176.41859583333334,136.2012625,92.66879583333335,0.3722733337213406,0.28522199005531024,0.4687481056258018,70,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
175.88022500000002,135.78922500000002,92.92544166666667,0.30012895185745875,0.16492817533955048,0.25633069237640294,68,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
175.57100833333334,135.496375,92.14104166666667,0.3753594477760253,0.23220329223249916,0.35509702923794084,66,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
174.26740833333332,134.48555833333333,91.36600833333334,0.3409254794958045,0.173511959442121,0.2973671107262308,67,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
172.70707083333335,133.28662083333333,90.22705416666666,0.3071708778423557,0.19336155074252637,0.4525711073657061,67,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
172.06114999999997,132.51353333333333,89.22728333333333,0.20372695097987503,0.18023454510720047,0.290629002242455,66,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
171.13232916666666,131.98287916666666,88.88987916666667,0.2962535804401562,0.28083702377644415,0.2243632128596892,66,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
170.5767166666667,131.53314999999998,88.97786666666669,0.37550519340985933,0.3666185352879304,0.24897900039740095,66,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
169.3576,130.5193,88.0241,0.4394768872699063,0.5226248783517911,0.3298869793833442,66,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
168.71009999999998,129.82836666666665,87.60571666666667,0.25041535024612654,0.20244981099576753,0.21793710930245733,67,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
169.16064166666666,130.043325,87.65454166666666,0.4986391852317784,0.45477839242347057,0.3593569959258244,67,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
168.10200416666666,129.17822083333334,87.17035833333334,0.5921619759817519,0.5484644290792964,0.30702911959255297,67,p13,v1,source1,data-videos\VIPL\VIPL\p11-15\p13\v1\source1\video.avi
