R_mean,G_mean,B_mean,R_std,G_std,B_std,HR,person,session,source,video_path
221.18110833333333,150.05494166666668,104.60040833333332,0.38378688621131646,0.3870425683593768,0.24781606137976142,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
221.74522500000003,150.4451875,104.91132499999999,0.2371460551186392,0.2728647215196587,0.2783805622355043,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
221.26350416666668,150.1363875,104.51995416666666,0.27172194427392093,0.18752871011675953,0.2613715079606247,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.97608333333335,150.02902916666665,104.36097916666668,0.17735504889361356,0.196128544600075,0.2429959508264596,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
221.1492458333333,150.20923750000003,104.607325,0.1442887888345215,0.1669630326474489,0.21369581371335084,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
221.28527083333336,150.21002083333332,104.67757499999999,0.1671724928363208,0.1916241098587701,0.25881516476800254,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
221.46637916666666,150.44368333333333,104.46750000000002,0.2559243701353333,0.17552855170962403,0.279769236194463,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
221.56016250000002,150.48112916666668,104.40616666666666,0.35138878372308224,0.1554168891866159,0.22593746638235446,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.9447458333333,149.9463,103.91356249999998,0.4957093350554469,0.4506464291406535,0.3701917237410755,70,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.3917625,149.60414166666666,103.47937083333332,0.18170459017393284,0.17545341380739016,0.2611307218404016,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.46895,149.76335833333331,103.62937500000002,0.21041946970080197,0.13837827231903088,0.23508687814886275,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
219.38401250000004,149.08398749999998,103.1839875,0.2525674124807532,0.35276199202979885,0.23147419972620978,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
219.710875,149.2910375,103.3218375,0.33167030986273544,0.2709405820983213,0.25919270849869336,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
219.7111375,149.3320625,103.21713333333334,0.4095869361489517,0.25235239084792654,0.291473224720842,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.72874583333333,149.98855416666666,103.82555416666666,0.264629901544906,0.26131715697171143,0.2603933501561745,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.19497083333334,149.72285416666668,103.57525833333335,0.24738394010008785,0.25978758183102585,0.23481876529511417,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
219.63772916666665,149.15766250000001,103.37461666666668,0.18898935109256695,0.2557885412742774,0.20276630234843013,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.11640833333334,149.62490416666668,103.54909166666667,0.4240897852312648,0.3882475125573164,0.29307909869227755,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.48024583333333,149.84189583333333,103.69336666666668,0.23967541324732847,0.13306705507312422,0.24201341273665908,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
221.125725,150.19844583333332,104.06206666666667,0.3391000362991065,0.28781162145480615,0.17954653209544288,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
220.65709583333333,149.9617625,103.48234583333333,0.7420485646683707,0.5768220948414018,0.5301020760586267,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
219.04184999999998,148.739775,102.69725833333334,0.561869748986711,0.4139261538406739,0.3841855062716009,69,p1,v6,source1,data-videos\VIPL\VIPL\p1-5\p1\v6\source1\video.avi
118.75016666666666,95.55611666666665,70.1618,0.9806880326388767,0.9985872762029583,0.845691115157861,83,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
118.94205416666668,96.10385000000001,71.0782125,0.43116440124711036,0.17631724357516623,0.26491559137875614,84,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
122.13212083333333,98.13582083333334,72.28857083333332,2.211792210602512,1.608588632403764,1.0332627410027153,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
128.709275,103.19992083333332,75.4075125,0.4030096642503355,0.24005509039303974,0.29182613694011056,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
128.21753333333334,103.39743333333334,75.59846666666667,0.45021795042173246,0.21101116898756694,0.3288066220778127,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
127.37205833333336,103.1001125,75.2197,0.18946787986357927,0.1579169770225614,0.2489380018197301,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
127.58870833333334,103.30317500000001,75.02995416666667,0.10882567210783627,0.13530871376534961,0.26053218784399357,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
127.46522916666667,102.96309583333334,74.93160416666666,0.12283656288156058,0.1924765351860384,0.2743492046846709,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
127.29994583333333,102.56081666666665,74.76345416666668,0.21114781823602408,0.2412213222016716,0.2126817863780188,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
127.24834999999999,102.2734,74.93621666666667,0.17118461008270255,0.20434803993092476,0.23620587058456166,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
126.63890416666665,101.55383749999999,74.46040833333333,0.4814624568192089,0.5096348763453096,0.40466726399427233,86,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
125.99498750000001,100.78902083333332,73.97290833333334,0.2090877970494696,0.2514820549429586,0.2738465534316402,86,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
125.18692499999999,100.319325,73.49720416666666,0.753955768808387,0.593310503364619,0.47113540520186153,86,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
124.17811666666667,99.64781666666666,72.86158333333334,0.4795932529744462,0.40105386721701575,0.3618755733060112,86,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
124.609375,100.40982083333333,73.21511666666666,0.17845661383325895,0.18154415909466495,0.23278877548768562,85,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
124.70707083333333,100.5300875,73.40390416666666,0.37179613580189597,0.2932289079039717,0.2737508769646024,84,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
123.65103333333334,99.90998333333333,73.7771875,0.7301529044107435,0.7672665393659195,0.5842781463112778,83,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
122.76270000000001,98.87523333333334,73.04353333333333,0.4847720620946516,0.3079220233521427,0.2661412384143475,81,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
123.55441666666665,99.11223333333334,72.95142916666667,0.38370451911087783,0.26471202919923686,0.18933108566740922,80,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
124.06224166666667,99.71925833333333,72.89757083333333,0.14026244968510523,0.22293882350945154,0.2379997733571504,79,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
125.19240416666668,100.40545416666666,73.23404166666666,0.3977717307161776,0.2831093414237494,0.3213163976994583,78,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
125.96379583333332,101.17494583333333,73.77394166666666,0.15087631201675888,0.24274943700587026,0.32268602203914076,77,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
125.6749375,101.39563749999999,73.78334166666667,0.772217995654402,0.4804963482995128,0.4214286423880077,77,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
124.84260000000002,100.87075833333334,73.64507499999999,0.2862667715246857,0.19324105313844572,0.24774209280744056,76,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
124.99838333333335,100.704,73.60307916666666,0.2671708370697583,0.2024755943797777,0.3043730950202749,76,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
125.50325000000001,100.85861666666666,74.1145625,0.25253954585811367,0.16449548161643465,0.30076422047750945,76,p2,v1,source1,data-videos\VIPL\VIPL\p1-5\p2\v1\source1\video.avi
126.53553333333332,100.90423333333334,75.71299583333334,0.8049831920691818,0.3356715709464633,0.2939482535479475,101,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
126.95204166666666,100.80759166666668,75.44964166666666,0.692983061436209,0.5398365230622553,0.42038377088844436,100,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
127.45451666666668,100.75493333333334,74.77000416666668,0.5374770060327119,0.33999592123778954,0.37170121111885357,99,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
126.93014583333331,100.2491625,73.80746250000001,0.810701332288045,0.5717434270926178,0.7858506404288911,97,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
126.22422499999999,99.85979583333334,73.3018375,1.6799910530825746,1.340042890806629,0.878537052335522,95,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
127.7387125,100.35594583333334,73.89061666666666,1.5883822559031737,1.1076072100259142,0.7692685017003715,92,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
127.15597083333334,99.3321375,73.17290416666668,0.477771225980595,0.5411527779631377,0.34668230924243365,92,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
127.17865000000002,98.69725,73.07881666666667,0.6335970911029876,0.6033722902650746,0.4419164563689865,91,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
126.51914583333333,97.8152625,72.67699583333334,0.8022638541444249,0.6065889438537054,0.41202005294375765,92,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
130.07486666666665,100.40023333333335,74.81635,0.7685756111596604,0.45392408590411815,0.3815312333399292,93,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
129.93114583333332,100.33031249999998,74.70494583333333,1.4790512405081209,1.0604243610559085,0.7417872187372495,96,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
130.38038333333333,100.74566666666668,74.95206666666667,1.1718498274037124,0.9487099016193276,0.7507352354988037,96,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
128.4663541666667,99.21075416666666,73.84512083333333,0.6597600462110365,0.5464500081015342,0.5119120294909065,97,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
128.6090291666667,99.22936250000001,73.8654625,1.7578220587937632,1.400890978674623,0.9238695217933157,98,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
129.9829375,100.06473749999999,74.54847083333333,0.7109654747243375,0.5928071996629447,0.4937554137537228,98,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
129.6328625,99.72427916666668,74.31397916666667,0.7711567852457466,0.5268377754083531,0.5360634242248449,98,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
128.75263333333334,99.12216666666667,73.87305,1.0275171584299974,0.8576892714058644,0.6086475761712731,98,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
129.71460416666665,99.79337083333331,74.2784375,0.5617324755895312,0.46038044152363683,0.3750783008530786,98,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
130.29295416666665,100.22082083333333,74.48298750000001,0.6855302406410183,0.5501188731386463,0.5062379720107479,98,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
128.756625,99.07842500000001,73.67675833333332,0.8877899751239329,0.674712314156932,0.5856392328402079,98,p2,v3,source1,data-videos\VIPL\VIPL\p1-5\p2\v3\source1\video.avi
119.97539166666665,107.40379999999999,91.25568333333332,1.403127183640965,1.7248895871266012,1.854932333737016,89,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
112.98670833333334,101.88670416666668,87.11338749999999,2.4378251081266065,1.3613421067068534,0.64799268452768,89,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
115.54162500000001,103.87871249999998,88.73532083333333,1.6437785110539593,1.2692958191973793,0.9077976698061948,89,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
118.52600000000001,106.07824166666666,89.91069166666668,0.4393073719093368,0.37571788960527974,0.43161482643993615,89,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
118.89549583333336,106.83259583333333,90.94576666666666,0.20649044965472688,0.1669827963319368,0.22945112247310093,88,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
117.26786666666666,105.836575,90.65597500000001,1.3495942066686617,0.866756166913131,0.5005097027725284,88,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
116.32583333333334,104.80108333333334,89.55096666666667,1.2091259268349366,1.2144721618647512,1.388766647352468,88,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
108.06748749999998,96.34500833333334,82.03238333333333,1.777952273225592,2.0834228282694247,2.4779455300221875,88,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
112.96599583333335,101.84881666666666,87.74690833333334,1.1940020974646568,1.0895664633333917,0.9496400367558869,88,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
114.49744166666667,102.55036249999999,87.52429583333334,0.227459762696248,0.4020031743500305,0.7014798966342104,87,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
114.94165416666667,102.5464625,87.1303875,0.29094548088468786,0.2539614651160465,0.28734016317772115,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
115.82799583333335,103.22223333333332,87.5502875,0.19683165589886467,0.19611683840393654,0.3817077457878543,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
116.4320875,103.44759166666668,87.46734166666667,0.18217313641682875,0.2121530159754966,0.31642491199422884,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
116.78094999999999,103.58538333333334,87.51118333333332,0.24615118103232927,0.2352831732868802,0.24309941110696928,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
116.61935416666667,103.32419583333335,87.34815416666666,0.26836223640921464,0.2244443689579773,0.42563143913386825,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
117.4597,104.44725,88.6111875,0.3845989414492558,0.3955417654236334,0.38665108512966073,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
118.71220833333335,105.50655833333334,89.21972916666668,0.34641542628676897,0.39433402947951973,0.38071168621521695,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
119.33090416666668,106.21397916666666,89.70314583333332,0.2804452030428085,0.23392943944465147,0.2708683615168695,86,p2,v4,source1,data-videos\VIPL\VIPL\p1-5\p2\v4\source1\video.avi
105.34288333333333,79.03143333333334,58.771350000000005,0.6038280981809121,0.48021781378927864,0.4041507583638942,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
106.88420833333332,80.08419166666665,59.540758333333336,0.3365356464320601,0.3193798723263924,0.3416987351820319,89,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
105.95458333333335,79.19323333333332,58.973083333333335,1.4953762277433735,1.2165801797456663,0.7322896621594195,89,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
101.45089583333335,75.6408625,56.78809583333334,0.31886230864591014,0.2569635956976955,0.3281750590386178,89,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
102.38311666666667,76.47168333333335,57.14188333333333,2.1339542319349447,1.6905570289992027,1.1199987432253615,89,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
76.92012500000001,60.043391666666665,48.820575,11.69842181040531,11.29591545902151,12.752008843827532,89,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
163.00126250000002,168.60982916666669,169.38752916666664,8.396989685324819,8.841000520572146,9.049012638383157,89,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
163.43069166666666,168.05629166666665,168.123225,0.248003342481396,0.09199571151689519,0.18931562481372377,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
163.639375,167.792025,167.61627499999997,0.6863776432090586,0.41739911048126804,0.394583064149854,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
149.76594166666666,119.98305,99.29333333333332,18.741891628065716,15.805175023650612,23.77907732300253,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
121.377325,88.09957916666666,61.5118125,3.32875251631315,4.826429303131351,6.440423952600955,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
128.39233750000002,93.00398750000001,64.1240375,2.048288585268607,1.6887967716814427,1.4197226790771886,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
124.04056250000002,89.65064583333334,62.310812500000004,0.7802010719510785,0.5410542924659528,0.5003623036319118,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
123.81827916666667,89.25047916666666,62.42919583333333,0.28106835819630616,0.23590541632482592,0.23290527797141944,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
124.18125,89.29883333333333,62.658849999999994,0.31165556742713985,0.27605988619118293,0.28782936218549904,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
124.29061666666668,89.21775000000001,62.832416666666674,0.2579998383666595,0.22182362472493988,0.24795653390933944,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
125.7285625,90.27569583333336,63.6924125,0.9004452038320635,0.6632905566975659,0.525204380422782,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
126.62492916666666,90.7871625,64.1773625,0.19002218373784652,0.12108285400799754,0.23481604746233498,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
127.02076666666666,90.67581666666666,64.38773333333333,0.27577274145671976,0.17594981745909444,0.25004125923424003,90,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
126.85630416666667,90.02720416666669,64.07777083333333,0.1761977269803893,0.36111717891803785,0.1917565346380376,93,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
127.39774583333333,90.1416125,64.27682916666666,0.6585684402708895,0.5115843447280538,0.45856488571381293,96,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
116.98163333333336,82.12171666666667,58.49856666666667,3.20091219199591,2.3907490933878286,1.718553109500434,97,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
116.65862083333333,82.1302375,58.3098375,0.5704311145905835,0.5592654831649478,0.30880920074582924,100,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
118.58903333333332,83.83973333333333,59.37171666666667,0.8095032521295593,0.651487491405886,0.509495450244106,101,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
119.92541666666666,85.32858333333334,60.3179,0.4624019321704876,0.3835783116660212,0.4109080282841075,101,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
121.24850833333333,86.35694166666666,61.22165833333334,0.40436322187896023,0.24582189394288467,0.329265264663446,101,p2,v5,source1,data-videos\VIPL\VIPL\p1-5\p2\v5\source1\video.avi
181.45142083333332,123.60180833333335,69.75627083333335,0.25553356297276386,0.26712356834223455,0.2857807288814277,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
179.66273333333334,122.04080833333333,69.36685,0.4569385208920363,0.36298875728686875,0.3201576573975349,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
177.72423333333333,120.20208333333333,69.51040416666667,2.6975812299323536,1.9607891819738896,0.6948774368099039,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
193.81152916666667,129.11235416666668,69.7450875,3.189262134344321,1.3755842606542585,0.6670288597371357,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
192.0052625,129.26159166666665,70.3313375,2.1476876650313437,0.7382848087186439,0.3803773832857024,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
185.2322416666667,125.8309875,69.79345416666666,1.935259229136586,1.159849707442377,0.4276592039083222,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
182.97197083333333,124.67181666666667,69.7786625,0.21446233425126068,0.28182562557220825,0.23416906263602083,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
182.16651666666664,123.80601249999998,69.50711666666668,0.6214814577494547,0.44524225861228334,0.2901327128684181,91,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
181.51163333333335,123.33113750000001,69.37535416666667,0.7716478594720404,0.424763165138332,0.5517347704689667,91,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
177.83454583333332,121.53526666666667,68.10742916666668,1.1661644201213401,0.9626699169461236,0.8444716089769126,91,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
179.1459,122.84781666666666,68.86988333333333,0.3538943510447556,0.2043841369007571,0.21069542451064868,91,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
179.08955000000003,123.09678333333335,69.17717916666668,0.49113590147257297,0.28039432383748103,0.21771297028554734,91,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
176.35396250000002,121.17087916666668,67.78877916666667,2.2741591344155854,1.5231433831699646,1.3247351145475368,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
177.65469999999996,121.43135416666667,67.49100416666666,1.2439091586886284,0.7258569785423367,0.5207643695008951,90,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
180.2339375,122.87072916666666,68.34256666666666,0.7249353760709748,0.5551515121017752,0.28296277066662645,88,p2,v6,source1,data-videos\VIPL\VIPL\p1-5\p2\v6\source1\video.avi
101.48320000000001,79.93544999999999,59.611387500000006,1.610381816817833,1.3173639127349706,1.0591463325480572,107,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
101.1479125,80.27804583333332,59.97110416666667,1.280490692512489,0.8967029332040053,0.7602483192644651,106,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
110.23149166666666,86.88005833333332,64.43195,3.800120229357151,2.9724587086072347,2.035513894283073,107,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
112.66536666666667,88.98455000000001,66.05361249999999,1.955979734641028,1.3776150983246174,1.053784352906493,107,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
112.541275,88.472775,66.08152500000001,0.8832599238757521,0.5495397418269415,0.5330813930322666,107,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
112.59839583333334,88.00989583333335,65.91149583333333,0.4240485653364357,0.49317874654294086,0.41898505517301454,107,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
112.63497083333336,87.73417083333334,65.93080416666666,0.8440443115918492,0.5885158080454979,0.5910224438185266,106,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
114.54253333333332,89.12021666666665,66.71011666666668,1.049072191238789,0.8665340362857445,0.5387190490593816,107,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
115.37397499999999,89.81025833333334,66.700925,0.2383727616715986,0.16959633989843134,0.2856108605180007,108,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
116.48195833333334,90.90512500000001,66.89589166666667,0.6024489079016958,0.585736320648112,0.4387816792536012,106,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
117.38607083333332,92.00627083333333,67.95827083333333,0.5007962631178245,0.38576058304414185,0.5493072831480081,106,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
118.00847916666667,92.53371250000001,68.69512916666666,0.5632581210577453,0.4699064234194224,0.41851077773026213,106,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
116.3111375,90.83223749999999,67.34795416666667,0.710724053684768,0.455980829199235,0.32788945365693606,104,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
118.40001249999999,92.18981249999999,68.6396625,0.3093624693309698,0.2907019312753558,0.4064781317576904,103,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
115.4279125,89.95856250000001,67.03214583333333,1.736697696579792,1.2138000461704281,0.9605943888349096,104,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
112.81644166666665,88.083625,65.54945833333333,1.154021845110852,0.9395890146724026,0.672760703675328,104,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
117.41209166666667,91.914575,68.129525,0.6865682574608124,0.694647017626377,0.48699937977658514,104,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
118.75830833333333,92.85470833333333,68.68819166666667,0.7086667286962975,0.49550389966511277,0.4323522094954012,103,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
117.54977083333331,92.49555416666666,67.8872875,0.48280640458216195,0.33712696812757265,0.35033535580608677,103,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
119.58342499999999,94.21609166666666,69.71049166666667,0.6314250811381182,0.4789047600529648,0.6489884868061555,103,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
120.94352500000001,94.70775833333335,70.14044166666666,1.724661177896015,1.080838092350098,0.8119195315817255,103,p2,v7,source1,data-videos\VIPL\VIPL\p1-5\p2\v7\source1\video.avi
